,rounded_lon,rounded_lat,borough,nbhd
11964,-73.949,40.698,Brooklyn,Bedford-Stuyvesant
11965,-73.949,40.699,Brooklyn,Bedford-Stuyvesant
11966,-73.949,40.7,Brooklyn,Williamsburg
11967,-73.949,40.701,Brooklyn,Williamsburg
11968,-73.949,40.702,Brooklyn,Williamsburg
11969,-73.949,40.703,Brooklyn,Williamsburg
11970,-73.949,40.704,Brooklyn,Williamsburg
11971,-73.949,40.705,Brooklyn,Williamsburg
11972,-73.949,40.706,Brooklyn,Williamsburg
11973,-73.949,40.707,Brooklyn,Williamsburg
11974,-73.949,40.708,Brooklyn,Williamsburg
11975,-73.949,40.709,Brooklyn,Williamsburg
11976,-73.949,40.71,Brooklyn,Williamsburg
11977,-73.949,40.711,Brooklyn,Williamsburg
11978,-73.949,40.712,Brooklyn,Williamsburg
11979,-73.949,40.713,Brooklyn,Williamsburg
11980,-73.949,40.714,Brooklyn,Williamsburg
11981,-73.949,40.715,Brooklyn,Williamsburg
11982,-73.949,40.716,Brooklyn,Williamsburg
11983,-73.949,40.717,Brooklyn,Williamsburg
11984,-73.949,40.718,Brooklyn,Williamsburg
11985,-73.949,40.719,Brooklyn,Williamsburg
11986,-73.949,40.72,Brooklyn,Greenpoint
11987,-73.949,40.721,Brooklyn,Greenpoint
11988,-73.949,40.722,Brooklyn,Greenpoint
11989,-73.949,40.723,Brooklyn,Greenpoint
11990,-73.949,40.724,Brooklyn,Greenpoint
11991,-73.949,40.725,Brooklyn,Greenpoint
11992,-73.949,40.726,Brooklyn,Greenpoint
11993,-73.949,40.727,Brooklyn,Greenpoint
11994,-73.949,40.728,Brooklyn,Greenpoint
11995,-73.949,40.729,Brooklyn,Greenpoint
11996,-73.949,40.73,Brooklyn,Greenpoint
11997,-73.949,40.731,Brooklyn,Greenpoint
11998,-73.949,40.732,Brooklyn,Greenpoint
11999,-73.949,40.736,Brooklyn,Greenpoint
12000,-73.949,40.74,Queens,Long Island City
12001,-73.949,40.741,Queens,Long Island City
12002,-73.949,40.742,Queens,Long Island City
12003,-73.949,40.743,Queens,Long Island City
12004,-73.949,40.744,Queens,Long Island City
12005,-73.949,40.745,Queens,Long Island City
12006,-73.949,40.746,Queens,Long Island City
12007,-73.949,40.747,Queens,Long Island City
12008,-73.949,40.748,Queens,Long Island City
12009,-73.949,40.749,Queens,Long Island City
12010,-73.949,40.75,Queens,Long Island City
12011,-73.949,40.751,Queens,Long Island City
12012,-73.949,40.752,Queens,Long Island City
12013,-73.949,40.753,Queens,Long Island City
12014,-73.949,40.754,Queens,Long Island City
12015,-73.949,40.755,Queens,Long Island City
12016,-73.949,40.762,Manhattan,Roosevelt Island
12017,-73.949,40.763,Manhattan,Roosevelt Island
12018,-73.949,40.764,Manhattan,Roosevelt Island
12019,-73.949,40.769,Manhattan,Upper East Side
12020,-73.949,40.77,Manhattan,Upper East Side
12021,-73.949,40.771,Manhattan,Upper East Side
12022,-73.949,40.772,Manhattan,Upper East Side
12023,-73.949,40.773,Manhattan,Upper East Side
12024,-73.949,40.774,Manhattan,Upper East Side
12025,-73.949,40.775,Manhattan,Upper East Side
12026,-73.949,40.776,Manhattan,Upper East Side
12027,-73.949,40.777,Manhattan,Upper East Side
12028,-73.949,40.778,Manhattan,Upper East Side
12029,-73.949,40.779,Manhattan,Upper East Side
12030,-73.949,40.78,Manhattan,Upper East Side
12031,-73.949,40.781,Manhattan,Upper East Side
12032,-73.949,40.782,Manhattan,Upper East Side
12033,-73.949,40.783,Manhattan,Upper East Side
12034,-73.949,40.784,Manhattan,Upper East Side
12035,-73.949,40.785,Manhattan,Upper East Side
12036,-73.949,40.786,Manhattan,East Harlem
12037,-73.949,40.787,Manhattan,East Harlem
12038,-73.949,40.788,Manhattan,East Harlem
12039,-73.949,40.789,Manhattan,East Harlem
12040,-73.949,40.79,Manhattan,East Harlem
12041,-73.949,40.791,Manhattan,East Harlem
12042,-73.949,40.792,Manhattan,East Harlem
12043,-73.949,40.793,Manhattan,East Harlem
12044,-73.949,40.794,Manhattan,East Harlem
12045,-73.949,40.795,Manhattan,East Harlem
12046,-73.949,40.796,Manhattan,East Harlem
12047,-73.949,40.797,Manhattan,East Harlem
12048,-73.949,40.798,Manhattan,Harlem
12049,-73.949,40.799,Manhattan,Harlem
12050,-73.949,40.8,Manhattan,Harlem
12051,-73.949,40.801,Manhattan,Harlem
12052,-73.949,40.802,Manhattan,Harlem
12053,-73.949,40.803,Manhattan,Harlem
12054,-73.949,40.804,Manhattan,Harlem
12055,-73.949,40.805,Manhattan,Harlem
12056,-73.949,40.806,Manhattan,Harlem
12057,-73.949,40.807,Manhattan,Harlem
12058,-73.949,40.808,Manhattan,Harlem
12059,-73.949,40.809,Manhattan,Harlem
12060,-73.949,40.81,Manhattan,Harlem
12061,-73.949,40.811,Manhattan,Harlem
12062,-73.949,40.812,Manhattan,Harlem
12063,-73.949,40.813,Manhattan,Harlem
12064,-73.949,40.814,Manhattan,Harlem
12065,-73.949,40.815,Manhattan,Harlem
12066,-73.949,40.816,Manhattan,Harlem
12067,-73.949,40.818,Manhattan,Harlem
12068,-73.949,40.819,Manhattan,Harlem
12069,-73.949,40.82,Manhattan,Harlem
12070,-73.949,40.821,Manhattan,Harlem
12071,-73.949,40.822,Manhattan,Harlem
12072,-73.949,40.823,Manhattan,Harlem
12073,-73.949,40.824,Manhattan,Harlem
12074,-73.949,40.825,Manhattan,Harlem
12075,-73.949,40.826,Manhattan,Harlem
12076,-73.949,40.827,Manhattan,Harlem
12077,-73.949,40.828,Manhattan,Harlem
12078,-73.949,40.829,Manhattan,Harlem
12079,-73.949,40.83,Manhattan,Harlem
12080,-73.949,40.831,Manhattan,Harlem
12081,-73.949,40.832,Manhattan,Harlem
12082,-73.949,40.833,Manhattan,Harlem
12083,-73.949,40.834,Manhattan,Harlem
12084,-73.949,40.835,Manhattan,Washington Heights
12085,-73.949,40.836,Manhattan,Washington Heights
12086,-73.949,40.837,Manhattan,Washington Heights
12087,-73.949,40.838,Manhattan,Washington Heights
12088,-73.948,40.575,Brooklyn,Manhattan Beach
12089,-73.948,40.577,Brooklyn,Manhattan Beach
12090,-73.948,40.584,Brooklyn,Sheepshead Bay
12091,-73.948,40.585,Brooklyn,Sheepshead Bay
12092,-73.948,40.586,Brooklyn,Sheepshead Bay
12093,-73.948,40.588,Brooklyn,Sheepshead Bay
12094,-73.948,40.589,Brooklyn,Sheepshead Bay
12095,-73.948,40.59,Brooklyn,Sheepshead Bay
12096,-73.948,40.591,Brooklyn,Sheepshead Bay
12097,-73.948,40.592,Brooklyn,Sheepshead Bay
12098,-73.948,40.593,Brooklyn,Sheepshead Bay
12099,-73.948,40.594,Brooklyn,Sheepshead Bay
12100,-73.948,40.595,Brooklyn,Sheepshead Bay
12101,-73.948,40.598,Brooklyn,Sheepshead Bay
12102,-73.948,40.6,Brooklyn,Sheepshead Bay
12103,-73.948,40.602,Brooklyn,Sheepshead Bay
12104,-73.948,40.605,Brooklyn,Sheepshead Bay
12105,-73.948,40.606,Brooklyn,Sheepshead Bay
12106,-73.948,40.607,Brooklyn,Sheepshead Bay
12107,-73.948,40.609,Brooklyn,Sheepshead Bay
12108,-73.948,40.61,Brooklyn,Sheepshead Bay
12109,-73.948,40.613,Brooklyn,Midwood
12110,-73.948,40.614,Brooklyn,Midwood
12111,-73.948,40.617,Brooklyn,Midwood
12112,-73.948,40.618,Brooklyn,Midwood
12113,-73.948,40.62,Brooklyn,Midwood
12114,-73.948,40.622,Brooklyn,Midwood
12115,-73.948,40.624,Brooklyn,Midwood
12116,-73.948,40.625,Brooklyn,Midwood
12117,-73.948,40.626,Brooklyn,Midwood
12118,-73.948,40.629,Brooklyn,Midwood
12119,-73.948,40.63,Brooklyn,Midwood
12120,-73.948,40.631,Brooklyn,Flatbush
12121,-73.948,40.632,Brooklyn,Flatbush
12122,-73.948,40.633,Brooklyn,Flatbush
12123,-73.948,40.634,Brooklyn,East Flatbush
12124,-73.948,40.635,Brooklyn,East Flatbush
12125,-73.948,40.636,Brooklyn,East Flatbush
12126,-73.948,40.637,Brooklyn,East Flatbush
12127,-73.948,40.638,Brooklyn,East Flatbush
12128,-73.948,40.639,Brooklyn,East Flatbush
12129,-73.948,40.64,Brooklyn,East Flatbush
12130,-73.948,40.641,Brooklyn,East Flatbush
12131,-73.948,40.642,Brooklyn,East Flatbush
12132,-73.948,40.643,Brooklyn,East Flatbush
12133,-73.948,40.644,Brooklyn,East Flatbush
12134,-73.948,40.645,Brooklyn,East Flatbush
12135,-73.948,40.646,Brooklyn,East Flatbush
12136,-73.948,40.647,Brooklyn,East Flatbush
12137,-73.948,40.648,Brooklyn,East Flatbush
12138,-73.948,40.649,Brooklyn,East Flatbush
12139,-73.948,40.65,Brooklyn,East Flatbush
12140,-73.948,40.651,Brooklyn,East Flatbush
12141,-73.948,40.652,Brooklyn,East Flatbush
12142,-73.948,40.653,Brooklyn,East Flatbush
12143,-73.948,40.654,Brooklyn,East Flatbush
12144,-73.948,40.655,Brooklyn,East Flatbush
12145,-73.948,40.656,Brooklyn,Prospect-Lefferts Gardens
12146,-73.948,40.657,Brooklyn,Prospect-Lefferts Gardens
12147,-73.948,40.658,Brooklyn,Prospect-Lefferts Gardens
12148,-73.948,40.659,Brooklyn,Prospect-Lefferts Gardens
12149,-73.948,40.66,Brooklyn,Prospect-Lefferts Gardens
12150,-73.948,40.661,Brooklyn,Prospect-Lefferts Gardens
12151,-73.948,40.662,Brooklyn,Prospect-Lefferts Gardens
12152,-73.948,40.663,Brooklyn,Prospect-Lefferts Gardens
12153,-73.948,40.664,Brooklyn,Prospect-Lefferts Gardens
12154,-73.948,40.665,Brooklyn,Crown Heights
12155,-73.948,40.666,Brooklyn,Crown Heights
12156,-73.948,40.667,Brooklyn,Crown Heights
12157,-73.948,40.668,Brooklyn,Crown Heights
12158,-73.948,40.669,Brooklyn,Crown Heights
12159,-73.948,40.67,Brooklyn,Crown Heights
12160,-73.948,40.671,Brooklyn,Crown Heights
12161,-73.948,40.672,Brooklyn,Crown Heights
12162,-73.948,40.673,Brooklyn,Crown Heights
12163,-73.948,40.674,Brooklyn,Crown Heights
12164,-73.948,40.675,Brooklyn,Crown Heights
12165,-73.948,40.676,Brooklyn,Crown Heights
12166,-73.948,40.677,Brooklyn,Crown Heights
12167,-73.948,40.678,Brooklyn,Crown Heights
12168,-73.948,40.679,Brooklyn,Bedford-Stuyvesant
12169,-73.948,40.68,Brooklyn,Bedford-Stuyvesant
12170,-73.948,40.681,Brooklyn,Bedford-Stuyvesant
12171,-73.948,40.682,Brooklyn,Bedford-Stuyvesant
12172,-73.948,40.683,Brooklyn,Bedford-Stuyvesant
12173,-73.948,40.684,Brooklyn,Bedford-Stuyvesant
12174,-73.948,40.685,Brooklyn,Bedford-Stuyvesant
12175,-73.948,40.686,Brooklyn,Bedford-Stuyvesant
12176,-73.948,40.687,Brooklyn,Bedford-Stuyvesant
12177,-73.948,40.688,Brooklyn,Bedford-Stuyvesant
12178,-73.948,40.689,Brooklyn,Bedford-Stuyvesant
12179,-73.948,40.69,Brooklyn,Bedford-Stuyvesant
12180,-73.948,40.691,Brooklyn,Bedford-Stuyvesant
12181,-73.948,40.692,Brooklyn,Bedford-Stuyvesant
12182,-73.948,40.693,Brooklyn,Bedford-Stuyvesant
12183,-73.948,40.694,Brooklyn,Bedford-Stuyvesant
12184,-73.948,40.695,Brooklyn,Bedford-Stuyvesant
12185,-73.948,40.696,Brooklyn,Bedford-Stuyvesant
12186,-73.948,40.697,Brooklyn,Bedford-Stuyvesant
12187,-73.948,40.698,Brooklyn,Bedford-Stuyvesant
12188,-73.948,40.699,Brooklyn,Bedford-Stuyvesant
12189,-73.948,40.7,Brooklyn,Bedford-Stuyvesant
12190,-73.948,40.701,Brooklyn,Williamsburg
12191,-73.948,40.702,Brooklyn,Williamsburg
12192,-73.948,40.703,Brooklyn,Williamsburg
12193,-73.948,40.704,Brooklyn,Williamsburg
12194,-73.948,40.705,Brooklyn,Williamsburg
12195,-73.948,40.706,Brooklyn,Williamsburg
12196,-73.948,40.707,Brooklyn,Williamsburg
12197,-73.948,40.708,Brooklyn,Williamsburg
12198,-73.948,40.709,Brooklyn,Williamsburg
12199,-73.948,40.71,Brooklyn,Williamsburg
12200,-73.948,40.711,Brooklyn,Williamsburg
12201,-73.948,40.712,Brooklyn,Williamsburg
12202,-73.948,40.713,Brooklyn,Williamsburg
12203,-73.948,40.714,Brooklyn,Williamsburg
12204,-73.948,40.715,Brooklyn,Williamsburg
12205,-73.948,40.716,Brooklyn,Williamsburg
12206,-73.948,40.717,Brooklyn,Williamsburg
12207,-73.948,40.718,Brooklyn,Williamsburg
12208,-73.948,40.719,Brooklyn,Williamsburg
12209,-73.948,40.72,Brooklyn,Greenpoint
12210,-73.948,40.721,Brooklyn,Greenpoint
12211,-73.948,40.722,Brooklyn,Greenpoint
12212,-73.948,40.723,Brooklyn,Greenpoint
12213,-73.948,40.724,Brooklyn,Greenpoint
12214,-73.948,40.725,Brooklyn,Greenpoint
12215,-73.948,40.726,Brooklyn,Greenpoint
12216,-73.948,40.727,Brooklyn,Greenpoint
12217,-73.948,40.728,Brooklyn,Greenpoint
12218,-73.948,40.729,Brooklyn,Greenpoint
12219,-73.948,40.73,Brooklyn,Greenpoint
12220,-73.948,40.731,Brooklyn,Greenpoint
12221,-73.948,40.74,Queens,Long Island City
12222,-73.948,40.742,Queens,Long Island City
12223,-73.948,40.745,Queens,Long Island City
12224,-73.948,40.746,Queens,Long Island City
12225,-73.948,40.747,Queens,Long Island City
12226,-73.948,40.748,Queens,Long Island City
12227,-73.948,40.749,Queens,Long Island City
12228,-73.948,40.75,Queens,Long Island City
12229,-73.948,40.751,Queens,Long Island City
12230,-73.948,40.752,Queens,Long Island City
12231,-73.948,40.753,Queens,Long Island City
12232,-73.948,40.754,Queens,Long Island City
12233,-73.948,40.755,Queens,Long Island City
12234,-73.948,40.756,Queens,Long Island City
12235,-73.948,40.763,Manhattan,Roosevelt Island
12236,-73.948,40.764,Manhattan,Roosevelt Island
12237,-73.948,40.765,Manhattan,Roosevelt Island
12238,-73.948,40.77,Manhattan,Upper East Side
12239,-73.948,40.771,Manhattan,Upper East Side
12240,-73.948,40.772,Manhattan,Upper East Side
12241,-73.948,40.773,Manhattan,Upper East Side
12242,-73.948,40.774,Manhattan,Upper East Side
12243,-73.948,40.775,Manhattan,Upper East Side
12244,-73.948,40.776,Manhattan,Upper East Side
12245,-73.948,40.777,Manhattan,Upper East Side
12246,-73.948,40.778,Manhattan,Upper East Side
12247,-73.948,40.779,Manhattan,Upper East Side
12248,-73.948,40.78,Manhattan,Upper East Side
12249,-73.948,40.781,Manhattan,Upper East Side
12250,-73.948,40.782,Manhattan,Upper East Side
12251,-73.948,40.783,Manhattan,Upper East Side
12252,-73.948,40.784,Manhattan,Upper East Side
12253,-73.948,40.785,Manhattan,East Harlem
12254,-73.948,40.786,Manhattan,East Harlem
12255,-73.948,40.787,Manhattan,East Harlem
12256,-73.948,40.788,Manhattan,East Harlem
12257,-73.948,40.789,Manhattan,East Harlem
12258,-73.948,40.79,Manhattan,East Harlem
12259,-73.948,40.791,Manhattan,East Harlem
12260,-73.948,40.792,Manhattan,East Harlem
12261,-73.948,40.793,Manhattan,East Harlem
12262,-73.948,40.794,Manhattan,East Harlem
12263,-73.948,40.795,Manhattan,East Harlem
12264,-73.948,40.796,Manhattan,East Harlem
12265,-73.948,40.797,Manhattan,East Harlem
12266,-73.948,40.798,Manhattan,East Harlem
12267,-73.948,40.799,Manhattan,Harlem
12268,-73.948,40.8,Manhattan,Harlem
12269,-73.948,40.801,Manhattan,Harlem
12270,-73.948,40.802,Manhattan,Harlem
12271,-73.948,40.803,Manhattan,Harlem
12272,-73.948,40.804,Manhattan,Harlem
12273,-73.948,40.805,Manhattan,Harlem
12274,-73.948,40.806,Manhattan,Harlem
12275,-73.948,40.807,Manhattan,Harlem
12276,-73.948,40.808,Manhattan,Harlem
12277,-73.948,40.809,Manhattan,Harlem
12278,-73.948,40.81,Manhattan,Harlem
12279,-73.948,40.811,Manhattan,Harlem
12280,-73.948,40.812,Manhattan,Harlem
12281,-73.948,40.813,Manhattan,Harlem
12282,-73.948,40.814,Manhattan,Harlem
12283,-73.948,40.815,Manhattan,Harlem
12284,-73.948,40.816,Manhattan,Harlem
12285,-73.948,40.817,Manhattan,Harlem
12286,-73.948,40.818,Manhattan,Harlem
12287,-73.948,40.819,Manhattan,Harlem
12288,-73.948,40.82,Manhattan,Harlem
12289,-73.948,40.821,Manhattan,Harlem
12290,-73.948,40.822,Manhattan,Harlem
12291,-73.948,40.823,Manhattan,Harlem
12292,-73.948,40.824,Manhattan,Harlem
12293,-73.948,40.825,Manhattan,Harlem
12294,-73.948,40.826,Manhattan,Harlem
12295,-73.948,40.827,Manhattan,Harlem
12296,-73.948,40.828,Manhattan,Harlem
12297,-73.948,40.829,Manhattan,Harlem
12298,-73.948,40.83,Manhattan,Harlem
12299,-73.948,40.831,Manhattan,Harlem
12300,-73.948,40.832,Manhattan,Harlem
12301,-73.948,40.834,Manhattan,Washington Heights
12302,-73.948,40.835,Manhattan,Washington Heights
12303,-73.948,40.836,Manhattan,Washington Heights
12304,-73.948,40.837,Manhattan,Washington Heights
12305,-73.948,40.838,Manhattan,Washington Heights
12306,-73.947,40.575,Brooklyn,Manhattan Beach
12307,-73.947,40.576,Brooklyn,Manhattan Beach
12308,-73.947,40.577,Brooklyn,Manhattan Beach
12309,-73.947,40.578,Brooklyn,Manhattan Beach
12310,-73.947,40.579,Brooklyn,Manhattan Beach
12311,-73.947,40.58,Brooklyn,Manhattan Beach
12312,-73.947,40.581,Brooklyn,Manhattan Beach
12313,-73.947,40.584,Brooklyn,Sheepshead Bay
12314,-73.947,40.585,Brooklyn,Sheepshead Bay
12315,-73.947,40.586,Brooklyn,Sheepshead Bay
12316,-73.947,40.588,Brooklyn,Sheepshead Bay
12317,-73.947,40.589,Brooklyn,Sheepshead Bay
12318,-73.947,40.59,Brooklyn,Sheepshead Bay
12319,-73.947,40.591,Brooklyn,Sheepshead Bay
12320,-73.947,40.592,Brooklyn,Sheepshead Bay
12321,-73.947,40.593,Brooklyn,Sheepshead Bay
12322,-73.947,40.594,Brooklyn,Sheepshead Bay
12323,-73.947,40.595,Brooklyn,Sheepshead Bay
12324,-73.947,40.596,Brooklyn,Sheepshead Bay
12325,-73.947,40.598,Brooklyn,Sheepshead Bay
12326,-73.947,40.599,Brooklyn,Sheepshead Bay
12327,-73.947,40.6,Brooklyn,Sheepshead Bay
12328,-73.947,40.602,Brooklyn,Sheepshead Bay
12329,-73.947,40.603,Brooklyn,Sheepshead Bay
12330,-73.947,40.605,Brooklyn,Sheepshead Bay
12331,-73.947,40.606,Brooklyn,Sheepshead Bay
12332,-73.947,40.609,Brooklyn,Sheepshead Bay
12333,-73.947,40.614,Brooklyn,Midwood
12334,-73.947,40.615,Brooklyn,Midwood
12335,-73.947,40.617,Brooklyn,Midwood
12336,-73.947,40.619,Brooklyn,Midwood
12337,-73.947,40.622,Brooklyn,Midwood
12338,-73.947,40.624,Brooklyn,Midwood
12339,-73.947,40.625,Brooklyn,Midwood
12340,-73.947,40.626,Brooklyn,Midwood
12341,-73.947,40.627,Brooklyn,Midwood
